     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg     bkg_err         bkgTtw   bkgTtw_err        bkgZinv  bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
112  eq4j  eq1b  1200.0          inf        1      400  600.000000      12.346935    1.494403       4.745633     0.655064       7.601303     1.466972  9.999626e-13  1.367254e-12      11.0     3.819400       3.193600
113  eq4j  eq1b  1200.0          inf        2      600  900.000000       6.417470    0.929812       1.463508     0.219723       4.953963     0.940890  1.000059e-12  1.364111e-12       7.0     3.300600       2.749600
114  eq4j  eq1b  1200.0          inf        3      900         inf       4.559075    0.807048       0.543368     0.105400       4.015707     0.809545  1.000015e-12  1.366878e-12       4.0     2.776400       1.664100
115  eq4j  eq2b   400.0   600.000000        0      200  400.000000     505.890961   14.544727     436.816879    23.635028      68.129740     8.509620  9.443386e-01  9.157038e-01     524.0    22.891046      22.891046
116  eq4j  eq2b   400.0   600.000000        1      400         inf      26.601664    1.519288      16.590890     1.782878       9.964753     1.457757  4.602096e-02  4.439408e-02      29.0     5.827500       5.175300
117  eq4j  eq2b   600.0   900.000000        0      200  400.000000      38.484062    1.893655      25.172836     2.447468      13.178210     1.677281  1.330168e-01  1.615821e-01      50.0     7.071068       7.071068
118  eq4j  eq2b   600.0   900.000000        1      400  600.000000      21.026731    1.193715      11.490627     1.328296       9.469088     1.152327  6.701762e-02  7.864877e-02      19.0     4.824700       4.180600
119  eq4j  eq2b   600.0   900.000000        2      600         inf       2.901318    0.262020       0.823834     0.167941       2.069395     0.327100  8.089475e-03  8.888879e-03       1.0     1.750500       0.632100
120  eq4j  eq2b   900.0  1200.000000        0      200  400.000000       7.566712    0.730479       4.650024     0.799156       2.916688     0.745318  2.000031e-12  1.735575e-12      10.0     3.806000       3.223600
121  eq4j  eq2b   900.0  1200.000000        1      400  600.000000       3.778425    0.386595       1.834854     0.340965       1.943571     0.462087  1.999925e-12  1.734686e-12       7.0     3.300600       2.749600
122  eq4j  eq2b   900.0  1200.000000        2      600  900.000000       1.536468    0.192730       0.528805     0.137350       1.007663     0.274672  2.000011e-12  1.734732e-12       0.0     1.290400       0.000000
123  eq4j  eq2b   900.0  1200.000000        3      900         inf       0.234645    0.055322       0.050337     0.019299       0.184308     0.085067  2.000033e-12  1.738920e-12       1.0     1.750500       0.632100
124  eq4j  eq2b  1200.0          inf        0      200  400.000000       0.692250    0.107760       0.283443     0.069285       0.408808     0.105148  9.999728e-13  1.365008e-12       1.0     1.750500       0.632100
125  eq4j  eq2b  1200.0          inf        1      400  600.000000       1.696273    0.232155       0.734707     0.183727       0.961566     0.186465  9.999739e-13  1.366793e-12       0.0     1.290400       0.000000
126  eq4j  eq2b  1200.0          inf        2      600  900.000000       0.666029    0.102051       0.140189     0.037498       0.525840     0.104932  1.000045e-12  1.364381e-12       0.0     1.290400       0.000000
