     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg     bkg_err         bkgTtw  bkgTtw_err        bkgZinv  bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
140  eq5j  eq0b   600.0   900.000000        1      400  600.000000     197.524530    2.340280      66.942288    1.538866     130.582239     1.763179  3.205066e-06  2.798103e-06     201.0    14.177447      14.177447
141  eq5j  eq0b   600.0   900.000000        2      600         inf      25.897576    0.759629       6.051307    0.384043      19.846269     0.655398  4.205230e-07  3.729247e-07      17.0     4.808400       4.209500
142  eq5j  eq0b   900.0  1200.000000        0      200  400.000000     149.937825    2.178697      66.264474    1.497668      83.673350     1.582312  6.304085e-07  5.647894e-07     124.0    11.135529      11.135529
143  eq5j  eq0b   900.0  1200.000000        1      400  600.000000      68.143013    1.374020      21.906157    0.767874      46.236856     1.139431  2.863477e-07  2.504441e-07      59.0     7.681146       7.681146
144  eq5j  eq0b   900.0  1200.000000        2      600         inf      30.715898    0.838299       7.264882    0.422720      23.451016     0.723915  2.000000e-12  1.732051e-12      28.0     5.822300       5.183100
145  eq5j  eq0b  1200.0          inf        0      200  400.000000      18.111430    0.508264       7.313870    0.245060      10.797560     0.445284  1.745508e-07  1.745508e-07       7.0     3.300600       2.749600
146  eq5j  eq0b  1200.0          inf        1      400  600.000000      23.076538    0.567557       7.437335    0.225247      15.639203     0.520946  2.225453e-07  2.225453e-07      16.0     4.799100       3.666200
147  eq5j  eq0b  1200.0          inf        2      600  900.000000      13.246287    0.357935       3.255808    0.122520       9.990478     0.336312  1.278064e-07  1.278064e-07       7.0     3.300600       2.749600
148  eq5j  eq0b  1200.0          inf        3      900         inf       6.249516    0.196973       0.997909    0.058659       5.251607     0.188036  1.000000e-12  1.000000e-12       6.0     3.278300       2.176900
149  eq5j  eq1b   400.0   600.000000        0      200  400.000000     608.648570    6.055096     494.499356    5.826205     114.149175     1.649095  3.832499e-05  3.319987e-05     591.0    24.310492      24.310492
