     njet  bjet  ht_low      ht_high  mht_bin  mht_low    mht_high            bkg       bkg_err         bkgTtw    bkgTtw_err        bkgZinv   bkgZinv_err        bkgQcd    bkgQcd_err      data  data_err_up  data_err_down
105  eq4j  eq1b   600.0   900.000000        1      400  600.000000     100.899475     14.028789      43.261637      7.460894      57.299631      9.006318  3.382117e-01  2.910462e-01     106.0    10.295630      10.295630
106  eq4j  eq1b   600.0   900.000000        2      600         inf      17.211666      5.468188       4.832808      1.370519      12.321010      4.021580  5.784885e-02  5.947581e-02      19.0     4.824700       4.180600
107  eq4j  eq1b   900.0  1200.000000        0      200  400.000000      53.807915      7.604400      25.140426      4.920229      28.667486      4.922147  1.348980e-07  1.426932e-07      60.0     7.745967       7.745967
108  eq4j  eq1b   900.0  1200.000000        1      400  600.000000      27.694424      4.079954      10.010749      2.149383      17.683674      2.734489  2.000247e-12  1.993480e-12      19.0     4.824700       4.180600
109  eq4j  eq1b   900.0  1200.000000        2      600  900.000000      12.283701      4.241791       2.921753      1.065689       9.361948      3.117831  2.000247e-12  1.993480e-12      11.0     3.819400       3.193600
110  eq4j  eq1b   900.0  1200.000000        3      900         inf       1.836064      1.015529       0.256772      0.146577       1.579292      0.841466  2.000247e-12  1.993480e-12       1.0     1.750500       0.632100
111  eq4j  eq1b  1200.0          inf        0      200  400.000000       5.185707      1.283337       1.951967      0.522285       3.233739      1.039843  1.000000e-12  1.095691e-12       7.0     3.300600       2.749600
112  eq4j  eq1b  1200.0          inf        1      400  600.000000      10.639505      2.115713       4.304115      1.187483       6.335390      1.069072  1.000000e-12  1.092659e-12      11.0     3.819400       3.193600
113  eq4j  eq1b  1200.0          inf        2      600  900.000000       4.800444      1.705213       1.213287      0.548558       3.587157      1.208353  1.000000e-12  1.094940e-12       7.0     3.300600       2.749600
114  eq4j  eq1b  1200.0          inf        3      900         inf       2.883545      1.846784       0.417731      0.313201       2.465814      1.576171  1.000000e-12  1.094504e-12       4.0     2.776400       1.664100
