njet,bjet,ht_low,ht_high,mht_low,mht_high,bkg,bkg_err,data
ge6j,eq2b,600.0,900.0,200,400.0,74.428533,3.704494,85.0
ge6j,eq2b,600.0,900.0,400,inf,8.487659,0.541374,8.0
ge6j,eq2b,900.0,1200.0,200,400.0,17.914287,0.398046,11.0
ge6j,eq2b,900.0,1200.0,400,600.0,4.218283,0.190352,3.0
ge6j,eq2b,900.0,1200.0,600,inf,0.834738,0.094021,0.0
ge6j,eq2b,1200.0,inf,200,400.0,2.509047,0.073764,0.0
ge6j,eq2b,1200.0,inf,400,600.0,1.645506,0.069076,0.0
ge6j,eq2b,1200.0,inf,600,900.0,0.618033,0.045586,2.0
ge6j,eq2b,1200.0,inf,900,inf,0.192435,0.020491,0.0
ge6j,eq3b,400.0,600.0,200,inf,8.908863,16.948785,14.0
ge6j,eq3b,600.0,900.0,200,400.0,11.08769,0.601834,20.0
ge6j,eq3b,600.0,900.0,400,inf,1.132183,0.105697,3.0
ge6j,eq3b,900.0,1200.0,200,400.0,2.980589,0.107068,4.0
ge6j,eq3b,900.0,1200.0,400,600.0,0.61337,0.066369,0.0
ge6j,eq3b,900.0,1200.0,600,inf,0.130257,0.025269,0.0
ge6j,eq3b,1200.0,inf,200,400.0,0.398557,0.015244,1.0
ge6j,eq3b,1200.0,inf,400,600.0,0.248111,0.012934,0.0
ge6j,eq3b,1200.0,inf,600,900.0,0.085515,0.012104,1.0
ge6j,eq3b,1200.0,inf,900,inf,0.023879,0.004176,0.0
ge6j,ge4b,400.0,600.0,200,inf,2.457582,4.95184,4.0
